OBJECTID,FID_Wuhan,name,FID_t20130101start,T_TargetID,T_UTCTime,t1,t2,OD,T_Longitud,T_Latitude
11152,18,江汉区,11171,MMC8000GPSANDASYN051113-19847-00000000,1357015920,262144,0,11172,114.297451,30.592271
11139,18,江汉区,11172,MMC8000GPSANDASYN051113-19847-00000000,1357016000,0,262144,11173,114.294653,30.592935
9260,17,硚口区,11172,MMC8000GPSANDASYN051113-19847-00000000,1357016680,262144,0,11173,114.280825,30.578433
9130,17,硚口区,11173,MMC8000GPSANDASYN051113-19847-00000000,1357016760,0,262144,11174,114.279775,30.577903
5028,16,汉阳区,11173,MMC8000GPSANDASYN051113-19847-00000000,1357018440,262144,0,11174,114.242133,30.538911
5708,16,汉阳区,11174,MMC8000GPSANDASYN051113-19847-00000000,1357018570,0,262144,11175,114.241976,30.543916
10956,18,江汉区,11174,MMC8000GPSANDASYN051113-19847-00000000,1357019570,262144,0,11175,114.28188,30.590835
15036,19,江岸区,11175,MMC8000GPSANDASYN051113-19847-00000000,1357021530,0,262144,11176,114.280381,30.62501
17181,19,江岸区,11175,MMC8000GPSANDASYN051113-19847-00000000,1357022460,262144,0,11176,114.325968,30.65939
17186,19,江岸区,11176,MMC8000GPSANDASYN051113-19847-00000000,1357023120,0,262144,11177,114.325795,30.665253
11237,17,硚口区,11176,MMC8000GPSANDASYN051113-19847-00000000,1357025220,262144,0,11177,114.264578,30.592888
11075,17,硚口区,11177,MMC8000GPSANDASYN051113-19847-00000000,1357025310,0,262144,11178,114.261866,30.592555
10591,17,硚口区,11177,MMC8000GPSANDASYN051113-19847-00000000,1357025760,262144,0,11178,114.25957,30.58792
10853,17,硚口区,11178,MMC8000GPSANDASYN051113-19847-00000000,1357025910,0,262144,11179,114.258481,30.590838
11535,18,江汉区,11178,MMC8000GPSANDASYN051113-19847-00000000,1357026510,262144,0,11179,114.25135,30.595341
11291,18,江汉区,11179,MMC8000GPSANDASYN051113-19847-00000000,1357028870,0,262144,11180,114.295938,30.594526
12720,18,江汉区,11179,MMC8000GPSANDASYN051113-19847-00000000,1357030930,262144,0,11180,114.261336,30.606796
12779,18,江汉区,11180,MMC8000GPSANDASYN051113-19847-00000000,1357031070,0,262144,11181,114.259441,30.609038
11957,17,硚口区,11180,MMC8000GPSANDASYN051113-19847-00000000,1357032060,262144,0,11181,114.208971,30.599281
11093,17,硚口区,11181,MMC8000GPSANDASYN051113-19847-00000000,1357032210,0,262144,11182,114.207466,30.592671
7866,16,汉阳区,11181,MMC8000GPSANDASYN051113-19847-00000000,1357033510,262144,0,11182,114.20559,30.566538
7804,16,汉阳区,11182,MMC8000GPSANDASYN051113-19847-00000000,1357034170,0,262144,11183,114.203221,30.565316
7121,16,汉阳区,11182,MMC8000GPSANDASYN051113-19847-00000000,1357035070,262144,0,11183,114.131688,30.558253
7448,16,汉阳区,11183,MMC8000GPSANDASYN051113-19847-00000000,1357035250,0,262144,11184,114.139908,30.561175
7778,16,汉阳区,11183,MMC8000GPSANDASYN051113-19847-00000000,1357035970,262144,0,11184,114.202181,30.565455
7813,16,汉阳区,11184,MMC8000GPSANDASYN051113-19847-00000000,1357036020,0,262144,11185,114.202603,30.565345
12115,18,江汉区,11184,MMC8000GPSANDASYN051113-19847-00000000,1357037890,262144,0,11185,114.2756,30.600601
11961,18,江汉区,11185,MMC8000GPSANDASYN051113-19847-00000000,1357038010,0,262144,11186,114.276265,30.601245
8756,17,硚口区,11185,MMC8000GPSANDASYN051113-19847-00000000,1357038820,262144,0,11186,114.248308,30.574563
9272,17,硚口区,11186,MMC8000GPSANDASYN051113-19847-00000000,1357039100,0,262144,11187,114.2555,30.578888
15438,13,青山区,11186,MMC8000GPSANDASYN051113-19847-00000000,1357040540,262144,0,11187,114.365723,30.626441
15316,13,青山区,11187,MMC8000GPSANDASYN051113-19847-00000000,1357040790,0,262144,11188,114.363493,30.62769
3322,14,武昌区,11187,MMC8000GPSANDASYN051113-19847-00000000,1357042840,262144,0,11188,114.291488,30.52151
3753,14,武昌区,11188,MMC8000GPSANDASYN051113-19847-00000000,1357042910,0,262144,11189,114.290915,30.523636
4825,14,武昌区,11188,MMC8000GPSANDASYN051113-19847-00000000,1357043390,262144,0,11189,114.294913,30.53666
4869,14,武昌区,11189,MMC8000GPSANDASYN051113-19847-00000000,1357043470,0,262144,11190,114.296023,30.53405
1691,12,洪山区,11189,MMC8000GPSANDASYN051113-19847-00000000,1357044180,262144,0,11190,114.272866,30.504453
1777,12,洪山区,11190,MMC8000GPSANDASYN051113-19847-00000000,1357044500,0,262144,11191,114.280923,30.501403
5965,14,武昌区,11190,MMC8000GPSANDASYN051113-19847-00000000,1357046040,262144,0,11191,114.293771,30.548168
6102,14,武昌区,11191,MMC8000GPSANDASYN051113-19847-00000000,1357046130,0,262144,11192,114.295641,30.548373
5707,14,武昌区,11191,MMC8000GPSANDASYN051113-19847-00000000,1357046550,262144,0,11192,114.316655,30.546236
5914,14,武昌区,11192,MMC8000GPSANDASYN051113-19847-00000000,1357046730,0,262144,11193,114.320631,30.54655
6152,14,武昌区,11192,MMC8000GPSANDASYN051113-19847-00000000,1357047380,262144,0,11193,114.294083,30.549878
6401,14,武昌区,11193,MMC8000GPSANDASYN051113-19847-00000000,1357047380,0,262144,11194,114.294431,30.550695
7388,14,武昌区,11193,MMC8000GPSANDASYN051113-19847-00000000,1357048110,262144,0,11194,114.32915,30.56097
7204,14,武昌区,11194,MMC8000GPSANDASYN051113-19847-00000000,1357048220,0,262144,11195,114.3286,30.55853
12329,18,江汉区,11194,MMC8000GPSANDASYN051113-19847-00000000,1357049280,262144,0,11195,114.266118,30.602888
12485,18,江汉区,11195,MMC8000GPSANDASYN051113-19847-00000000,1357049390,0,262144,11196,114.265771,30.606583
13966,18,江汉区,11195,MMC8000GPSANDASYN051113-19847-00000000,1357049910,262144,0,11196,114.243373,30.615545
14558,18,江汉区,11196,MMC8000GPSANDASYN051113-19847-00000000,1357050020,0,262144,11197,114.238848,30.621225
16023,18,江汉区,11196,MMC8000GPSANDASYN051113-19847-00000000,1357050210,262144,0,11197,114.243998,30.632571
16091,18,江汉区,11197,MMC8000GPSANDASYN051113-19847-00000000,1357053070,0,262144,11198,114.230226,30.637968
16328,18,江汉区,11197,MMC8000GPSANDASYN051113-19847-00000000,1357053080,262144,0,11198,114.230226,30.637968
15153,18,江汉区,11198,MMC8000GPSANDASYN051113-19847-00000000,1357053680,0,262144,11199,114.234908,30.626058
12472,18,江汉区,11198,MMC8000GPSANDASYN051113-19847-00000000,1357054080,262144,0,11199,114.257293,30.604661
11542,18,江汉区,11199,MMC8000GPSANDASYN051113-19847-00000000,1357054350,0,262144,11200,114.258418,30.596731
11866,18,江汉区,11199,MMC8000GPSANDASYN051113-19847-00000000,1357054830,262144,0,11200,114.260566,30.59826
11676,18,江汉区,11200,MMC8000GPSANDASYN051113-19847-00000000,1357055060,0,262144,11201,114.266526,30.598158
8314,17,硚口区,11200,MMC8000GPSANDASYN051113-19847-00000000,1357055830,262144,0,11201,114.267015,30.570915
8547,17,硚口区,11201,MMC8000GPSANDASYN051113-19847-00000000,1357055900,0,262144,11202,114.266851,30.572306
3772,14,武昌区,11201,MMC8000GPSANDASYN051113-19872-00000000,1356969650,262144,0,11202,114.336191,30.527163
7050,16,汉阳区,11202,MMC8000GPSANDASYN051113-19872-00000000,1356971530,0,262144,11203,114.261046,30.556471
6948,16,汉阳区,11202,MMC8000GPSANDASYN051113-19872-00000000,1356971600,262144,0,11203,114.261046,30.556471
16974,18,江汉区,11203,MMC8000GPSANDASYN051113-19872-00000000,1356973540,0,262144,11204,114.207026,30.658835
16490,18,江汉区,11203,MMC8000GPSANDASYN051113-19872-00000000,1356974050,262144,0,11204,114.20839,30.640738
16889,18,江汉区,11204,MMC8000GPSANDASYN051113-19872-00000000,1356975280,0,262144,11205,114.220068,30.655356
17420,19,江岸区,11204,MMC8000GPSANDASYN051113-19872-00000000,1357020690,262144,0,11205,114.285225,30.704075
16337,19,江岸区,11205,MMC8000GPSANDASYN051113-19872-00000000,1357022450,0,262144,11206,114.309838,30.642091
17527,22,黄陂区,11205,MMC8000GPSANDASYN051113-19872-00000000,1357036130,262144,0,11206,114.20391,30.761555
11788,17,硚口区,11206,MMC8000GPSANDASYN051113-19872-00000000,1357037710,0,262144,11207,114.209245,30.599395
12460,18,江汉区,11206,MMC8000GPSANDASYN051113-19872-00000000,1357038060,262144,0,11207,114.204648,30.604565
10997,14,武昌区,11207,MMC8000GPSANDASYN051113-19872-00000000,1357039760,0,262144,11208,114.325083,30.591876
11093,14,武昌区,11207,MMC8000GPSANDASYN051113-19872-00000000,1357039860,262144,0,11208,114.325083,30.591876
8143,14,武昌区,11208,MMC8000GPSANDASYN051113-19872-00000000,1357040400,0,262144,11209,114.306656,30.568746
8242,14,武昌区,11208,MMC8000GPSANDASYN051113-19872-00000000,1357040470,262144,0,11209,114.309245,30.57002
3513,14,武昌区,11209,MMC8000GPSANDASYN051113-19872-00000000,1357042650,0,262144,11210,114.310441,30.520595
3261,14,武昌区,11209,MMC8000GPSANDASYN051113-19872-00000000,1357042720,262144,0,11210,114.310426,30.520565
7515,14,武昌区,11210,MMC8000GPSANDASYN051113-19872-00000000,1357044810,0,262144,11211,114.300778,30.561928
10221,14,武昌区,11210,MMC8000GPSANDASYN051113-19872-00000000,1357045740,262144,0,11211,114.33039,30.585295
10314,14,武昌区,11211,MMC8000GPSANDASYN051113-19872-00000000,1357045940,0,262144,11212,114.345603,30.586428
10264,14,武昌区,11211,MMC8000GPSANDASYN051113-19872-00000000,1357045970,262144,0,11212,114.346673,30.585573
108,15,江夏区,11212,MMC8000GPSANDASYN051113-19872-00000000,1357048910,0,262144,11213,114.322921,30.420988
2805,12,洪山区,11212,MMC8000GPSANDASYN051113-19872-00000000,1357050230,262144,0,11213,114.33664,30.513585
4161,14,武昌区,11213,MMC8000GPSANDASYN051113-19872-00000000,1357050500,0,262144,11214,114.325951,30.528523
4704,14,武昌区,11213,MMC8000GPSANDASYN051113-19872-00000000,1357050590,262144,0,11214,114.328845,30.53535
6778,14,武昌区,11214,MMC8000GPSANDASYN051113-19872-00000000,1357050970,0,262144,11215,114.350228,30.554013
6965,14,武昌区,11214,MMC8000GPSANDASYN051113-19872-00000000,1357051150,262144,0,11215,114.341603,30.55664
10451,14,武昌区,11215,MMC8000GPSANDASYN051113-19872-00000000,1357051570,0,262144,11216,114.331756,30.587541
11395,14,武昌区,11215,MMC8000GPSANDASYN051113-19872-00000000,1357051720,262144,0,11216,114.3296,30.594231
14811,19,江岸区,11216,MMC8000GPSANDASYN051113-19872-00000000,1357052160,0,262144,11217,114.310551,30.622903
15111,19,江岸区,11216,MMC8000GPSANDASYN051113-19872-00000000,1357052210,262144,0,11217,114.31084,30.623418
17118,19,江岸区,11217,MMC8000GPSANDASYN051113-19872-00000000,1357052890,0,262144,11218,114.316675,30.66191
16018,19,江岸区,11217,MMC8000GPSANDASYN051113-19872-00000000,1357054550,262144,0,11218,114.309773,30.63253
12150,19,江岸区,11218,MMC8000GPSANDASYN051113-19872-00000000,1357055480,0,262144,11219,114.303685,30.603231
13660,19,江岸区,11218,MMC8000GPSANDASYN051113-19872-00000000,1357055890,262144,0,11219,114.303003,30.61335
4452,14,武昌区,11219,MMC8000GPSANDASYN051113-19877-00000000,1356971810,0,262144,11220,114.327861,30.531041
5371,14,武昌区,11219,MMC8000GPSANDASYN051113-19877-00000000,1356972060,262144,0,11220,114.335786,30.542523
6618,14,武昌区,11220,MMC8000GPSANDASYN051113-19877-00000000,1356972350,0,262144,11221,114.33591,30.552543
4936,14,武昌区,11220,MMC8000GPSANDASYN051113-19877-00000000,1356972520,262144,0,11221,114.32634,30.537935
5829,14,武昌区,11221,MMC8000GPSANDASYN051113-19877-00000000,1356972830,0,262144,11222,114.313528,30.545743
14417,13,青山区,11221,MMC8000GPSANDASYN051113-19877-00000000,1356974160,262144,0,11222,114.389678,30.618951
15800,13,青山区,11222,MMC8000GPSANDASYN051113-19877-00000000,1356974610,0,262144,11223,114.3825,30.633261
15456,13,青山区,11222,MMC8000GPSANDASYN051113-19877-00000000,1356975060,262144,0,11223,114.399513,30.626683
12277,14,武昌区,11223,MMC8000GPSANDASYN051113-19877-00000000,1356975970,0,262144,11224,114.340323,30.604756
9336,14,武昌区,11223,MMC8000GPSANDASYN051113-19877-00000000,1356976300,262144,0,11224,114.315715,30.579066
12086,19,江岸区,11224,MMC8000GPSANDASYN051113-19877-00000000,1356977080,0,262144,11225,114.299551,30.602606
13799,18,江汉区,11224,MMC8000GPSANDASYN051113-19877-00000000,1356977860,262144,0,11225,114.261528,30.614185
13115,18,江汉区,11225,MMC8000GPSANDASYN051113-19877-00000000,1356978260,0,262144,11226,114.273255,30.611358
16878,19,江岸区,11225,MMC8000GPSANDASYN051113-19877-00000000,1356979010,262144,0,11226,114.289336,30.648096
13808,19,江岸区,11226,MMC8000GPSANDASYN051113-19877-00000000,1356979420,0,262144,11227,114.30215,30.616186
6981,14,武昌区,11226,MMC8000GPSANDASYN051113-19877-00000000,1356980180,262144,0,11227,114.307763,30.556796
5814,14,武昌区,11227,MMC8000GPSANDASYN051113-19877-00000000,1356980500,0,262144,11228,114.313438,30.545643
11357,14,武昌区,11227,MMC8000GPSANDASYN051113-19877-00000000,1356981140,262144,0,11228,114.33906,30.593806
11127,14,武昌区,11228,MMC8000GPSANDASYN051113-19877-00000000,1356981210,0,262144,11229,114.33808,30.592858
6342,14,武昌区,11228,MMC8000GPSANDASYN051113-19877-00000000,1356981810,262144,0,11229,114.305833,30.55182
6306,14,武昌区,11229,MMC8000GPSANDASYN051113-19877-00000000,1356982130,0,262144,11230,114.288078,30.549931
5296,14,武昌区,11229,MMC8000GPSANDASYN051113-19877-00000000,1356982330,262144,0,11230,114.298188,30.542216
4988,14,武昌区,11230,MMC8000GPSANDASYN051113-19877-00000000,1356982560,0,262144,11231,114.30585,30.535628
279,15,江夏区,11230,MMC8000GPSANDASYN051113-19877-00000000,1356984040,262144,0,11231,114.391666,30.457585
11779,18,江汉区,11231,MMC8000GPSANDASYN051113-19877-00000000,1357044670,0,262144,11232,114.285181,30.599288
6356,14,武昌区,11231,MMC8000GPSANDASYN051113-19888-00000000,1356969690,262144,0,11232,114.293248,30.551931
2996,12,洪山区,11232,MMC8000GPSANDASYN051113-19888-00000000,1356970790,0,262144,11233,114.337235,30.513258
4243,14,武昌区,11232,MMC8000GPSANDASYN051113-19888-00000000,1356971160,262144,0,11233,114.338153,30.531196
4177,12,洪山区,11233,MMC8000GPSANDASYN051113-19888-00000000,1356971530,0,262144,11234,114.36645,30.528638
3908,12,洪山区,11233,MMC8000GPSANDASYN051113-19888-00000000,1356971610,262144,0,11234,114.367435,30.528475
1876,12,洪山区,11234,MMC8000GPSANDASYN051113-19888-00000000,1356972530,0,262144,11235,114.363163,30.503263
6581,14,武昌区,11234,MMC8000GPSANDASYN051113-19888-00000000,1356973650,262144,0,11235,114.334298,30.552863
17333,23,新洲区,11235,MMC8000GPSANDASYN051113-19888-00000000,1356975830,0,262144,11236,114.405956,30.700633
14060,19,江岸区,11235,MMC8000GPSANDASYN051113-19888-00000000,1356977300,262144,0,11236,114.30261,30.616216
10449,14,武昌区,11236,MMC8000GPSANDASYN051113-19888-00000000,1356994860,0,262144,11237,114.347138,30.587536
9421,14,武昌区,11236,MMC8000GPSANDASYN051113-19888-00000000,1356995510,262144,0,11237,114.323363,30.579753
6888,14,武昌区,11237,MMC8000GPSANDASYN051113-19888-00000000,1356995790,0,262144,11238,114.311411,30.5549
4523,14,武昌区,11237,MMC8000GPSANDASYN051113-19888-00000000,1356997560,262144,0,11238,114.311045,30.533568
8175,17,硚口区,11238,MMC8000GPSANDASYN051113-19888-00000000,1356998630,0,262144,11239,114.279683,30.569168
9368,17,硚口区,11238,MMC8000GPSANDASYN051113-19888-00000000,1356998900,262144,0,11239,114.292291,30.579316
12042,14,武昌区,11239,MMC8000GPSANDASYN051113-19888-00000000,1356999790,0,262144,11240,114.337923,30.602188
13808,19,江岸区,11239,MMC8000GPSANDASYN051113-19888-00000000,1357000560,262144,0,11240,114.284565,30.61424
12313,18,江汉区,11240,MMC8000GPSANDASYN051113-19888-00000000,1357000850,0,262144,11241,114.28182,30.605133
13341,18,江汉区,11240,MMC8000GPSANDASYN051113-19888-00000000,1357001070,262144,0,11241,114.273313,30.611325
11822,18,江汉区,11241,MMC8000GPSANDASYN051113-19888-00000000,1357001380,0,262144,11242,114.268275,30.599698
11393,18,江汉区,11241,MMC8000GPSANDASYN051113-19888-00000000,1357002450,262144,0,11242,114.284523,30.594211
9402,17,硚口区,11242,MMC8000GPSANDASYN051113-19888-00000000,1357002850,0,262144,11243,114.283193,30.580085
14361,18,江汉区,11242,MMC8000GPSANDASYN051113-19888-00000000,1357004450,262144,0,11243,114.251423,30.618593
8133,17,硚口区,11243,MMC8000GPSANDASYN051113-19888-00000000,1357006290,0,262144,11244,114.28493,30.568673
11972,19,江岸区,11243,MMC8000GPSANDASYN051113-19888-00000000,1357006990,262144,0,11244,114.299825,30.599378
12240,19,江岸区,11244,MMC8000GPSANDASYN051113-19888-00000000,1357007220,0,262144,11245,114.291406,30.604358
12662,19,江岸区,11244,MMC8000GPSANDASYN051113-19888-00000000,1357007350,262144,0,11245,114.29456,30.606246
11177,18,江汉区,11245,MMC8000GPSANDASYN051113-19888-00000000,1357007780,0,262144,11246,114.298288,30.593365
11217,18,江汉区,11245,MMC8000GPSANDASYN051113-19888-00000000,1357007870,262144,0,11246,114.297771,30.59279
12555,19,江岸区,11246,MMC8000GPSANDASYN051113-19888-00000000,1357008230,0,262144,11247,114.300116,30.607295
12764,19,江岸区,11246,MMC8000GPSANDASYN051113-19888-00000000,1357008290,262144,0,11247,114.300116,30.607295
14815,19,江岸区,11247,MMC8000GPSANDASYN051113-19888-00000000,1357008900,0,262144,11248,114.289778,30.622921
13701,19,江岸区,11247,MMC8000GPSANDASYN051113-19888-00000000,1357009260,262144,0,11248,114.30258,30.613581
9172,17,硚口区,11248,MMC8000GPSANDASYN051113-19888-00000000,1357011670,0,262144,11249,114.23697,30.57813
9207,17,硚口区,11248,MMC8000GPSANDASYN051113-19888-00000000,1357011670,262144,0,11249,114.23697,30.57813
9163,17,硚口区,11249,MMC8000GPSANDASYN051113-19888-00000000,1357011730,0,262144,11250,114.235398,30.578093
9221,17,硚口区,11249,MMC8000GPSANDASYN051113-19888-00000000,1357011780,262144,0,11250,114.233798,30.578188
13033,18,江汉区,11250,MMC8000GPSANDASYN051113-19888-00000000,1357012670,0,262144,11251,114.204793,30.610655
13265,18,江汉区,11250,MMC8000GPSANDASYN051113-19888-00000000,1357012740,262144,0,11251,114.204188,30.610675
13201,18,江汉区,11251,MMC8000GPSANDASYN051113-19888-00000000,1357013590,0,262144,11252,114.263508,30.611901
13569,18,江汉区,11251,MMC8000GPSANDASYN051113-19888-00000000,1357013690,262144,0,11252,114.260573,30.612856
13373,18,江汉区,11252,MMC8000GPSANDASYN051113-19888-00000000,1357014060,0,262144,11253,114.248756,30.613081
13614,18,江汉区,11252,MMC8000GPSANDASYN051113-19888-00000000,1357014140,262144,0,11253,114.248755,30.613081
12317,18,江汉区,11253,MMC8000GPSANDASYN051113-19888-00000000,1357015290,0,262144,11254,114.281618,30.605161
12538,18,江汉区,11253,MMC8000GPSANDASYN051113-19888-00000000,1357015330,262144,0,11254,114.281618,30.605161
11248,18,江汉区,11254,MMC8000GPSANDASYN051113-19888-00000000,1357015620,0,262144,11255,114.288535,30.594091
11388,18,江汉区,11254,MMC8000GPSANDASYN051113-19888-00000000,1357015670,262144,0,11255,114.288535,30.594091
5764,14,武昌区,11255,MMC8000GPSANDASYN051113-19888-00000000,1357016550,0,262144,11256,114.313338,30.544945
5584,14,武昌区,11255,MMC8000GPSANDASYN051113-19888-00000000,1357016560,262144,0,11256,114.313338,30.544945
5731,16,汉阳区,11256,MMC8000GPSANDASYN051113-19888-00000000,1357017550,0,262144,11257,114.268598,30.544295
5801,16,汉阳区,11256,MMC8000GPSANDASYN051113-19888-00000000,1357017730,262144,0,11257,114.269426,30.54694
8169,17,硚口区,11257,MMC8000GPSANDASYN051113-19888-00000000,1357018130,0,262144,11258,114.278866,30.569096
